ADDRESS,LOCATION_NAME,STREET_NAME,RACKS,SPACES,PLACEMENT,MO_INSTALLED,YR_INSTALLED,COORDINATES
2663 MISSION ST,Grand Coffee,MISSION,1,2,SW,4,2013,"MISSION
(37.75440400, -122.41829200)"
2698 FOLSOM ST,Red Poppy Art House,23RD ST,1,2,SW,4,2013,"23RD ST
(37.75420100, -122.41451600)"
2725 CALIFORNIA ST,Dr William Cobb (PreK and SA) CDC,CALIFORNIA,1,2,SW,1,2013,"CALIFORNIA
(37.78802600, -122.43952500)"
275 05TH ST,Renaissance Entrepreneurship Center,5TH ST,1,2,SW,1,2013,"5TH ST
(37.78073200, -122.40358800)"
2814 19TH ST,Universal Cafe,19TH ST,6,12,RD,12,2013,"19TH ST
(37.76062897, -122.41064704)"
2824 24TH ST,Five Markets,24TH ST,1,2,SW,9,2013,"24TH ST
(37.75305300, -122.40870500)"
2831 MISSION ST,Ratio 3 Gallery,Mission,1,2,SW,6,2013,"Mission
(37.75173100, -122.41801300)"
2833 VICENTE ST,"Urban Farmer Store, The",40TH AVE / VICENTE ST,2,4,SW,7,2013,"40TH AVE / VICENTE ST
(37.73809500, -122.49768800)"
2900 24TH ST,Alcoholics Anonymous,24TH ST,1,2,SW,9,2013,"24TH ST
(37.75289800, -122.41027200)"
2950 MISSION ST,Mission CDC (PreK),MISSION,1,2,SW,3,2013,"MISSION
(37.74981900, -122.41855700)"
299 09TH ST ,Azucar Lounge ,09TH ST,1,2,SW,11,2013,"09TH ST
(37.77405807, -122.41166783)"
300 PINE ST,Speedway,PINE,1,2,SW,3,2013,"PINE
(37.79225700, -122.40124200)"
300 POST ST,Levi's,POST,2,4,SW,4,2013,"POST
(37.78878000, -122.40709300)"
3000 20TH ST,Central Kitchen,20TH ST,5,10,RD,6,2013,"20TH ST
(37.75932500, -122.41128200)"
3001 STEINER ST,City Cycle of San Francisco,Steiner,1,2,SW,10,2013,"Steiner
(37.79700000, -122.43741800)"
301 BOCANA ST,Mason Kirby Architecture,BOCANA,1,2,SW,9,2013,"BOCANA
(37.73913000, -122.41844500)"
301 FELL ST,Live Fit Gym,Fell,2,4,SW,4,2013,"Fell
(37.77579400, -122.42297600)"
3026 24TH ST,Liberty Tax,24TH ST,1,2,SW,6,2013,"24TH ST
(37.75282400, -122.41252700)"
3032 MISSION ST,Mermaid Tattoo Salon,Mission,1,2,SW,5,2013,"Mission
(37.74849700, -122.41866200)"
3036 24TH ST,Alley Cat Books,24TH ST,1,2,SW,6,2013,"24TH ST
(37.75281400, -122.41268700)"
3086 24TH ST,Haus Coffee,24TH ST,1,2,SW,9,2013,"24TH ST
(37.75271200, -122.41370400)"
3088 24TH ST,Zoe's Restaurant,24TH ST,1,2,SW,9,2013,"24TH ST
(37.75270700, -122.41379100)"
3125 CESAR CHAVEZ ST,Leonard R. Flynn CDC,CESAR CHAVEZ,1,2,SW,4,2013,"CESAR CHAVEZ
(37.74774500, -122.41196700)"
3139 MISSION ST,CoffeeShop,Mission,1,2,SW,6,2013,"Mission
(37.74699800, -122.41865300)"
314 CHURCH ST,Chili Pie,CHURCH,1,2,SW,6,2013,"CHURCH
(37.76589400, -122.42898300)"
3151 ORTEGA ST,A.P. Giannini MS,ORTEGA,2,4,SW,3,2013,"ORTEGA
(37.74968004, -122.49731133)"
3177 17TH ST,7 Tepees,17TH ST,1,2,SW,3,2013,"17TH ST
(37.76337359, -122.41669867)"
3225 FILLMORE ST,FedEx,FILLMORE,1,2,SW,10,2013,"FILLMORE
(37.79925800, -122.43618900)"
3234 SACRAMENTO ST,Vintage a la Mode,SACRAMENTO,1,2,SW,11,2013,"SACRAMENTO
(37.78856146, -122.44618810)"
3243 BALBOA ST,Mixed Nuts,BALBOA,1,2,SW,5,2013,"BALBOA
(37.77564299, -122.49346421)"
3255 21ST ST,Mission Bartlett Garage,BARTLETT / MISSION,9,18,GA,10,2013,"BARTLETT / MISSION
(37.75616400, -122.42025900)"
3261 23RD ST,Mission Presbyterian Church,23RD ST,2,4,SW,9,2013,"23RD ST
(37.75366100, -122.41770900)"
327 GRANT AVE,lululemon athletica,GRANT,1,2,SW,7,2013,"GRANT
(37.79015000, -122.40587000)"
33 03RD ST,Office Depot,03RD ST,1,2,SW,1,2013,"03RD ST
(37.78717300, -122.40240100)"
330 CLEMENTINA ST,Clementina Towers,CLEMENTINA,1,2,SW,1,2013,"CLEMENTINA
(37.78217700, -122.40275800)"
3315 20TH ST,Moxie Yoga,22ND ST,2,4,SW,9,2013,"22ND ST
(37.75873900, -122.41503000)"
3316 22ND ST,Little Tree Studios,22ND ST,5,10,RD,8,2013,"22ND ST
(37.75547600, -122.42145100)"
3344 24TH ST,Campfire Art Gallery,24th St,2,4,SW,5,2013,"24th St
(37.75234202, -122.41942751)"
34 MASON ST,Barbary Coast / Mikkeller,MASON,6,12,RD,12,2013,"MASON
(37.78397600, -122.40898100)"
3442 SACRAMENTO ST,One Smart Kid,SACRAMENTO,1,2,SW,11,2013,"SACRAMENTO
(37.78813000, -122.44946800)"
3450 16TH ST,IEP Clinc,16TH ST,1,2,SW,7,2013,"16TH ST
(37.76469100, -122.42995100)"
3456 MISSION ST,El Ahorro,MISSION,1,2,SW,7,2013,"MISSION
(37.74145800, -122.42290200)"
3463 16TH ST,Cafe Sophie,16th St,1,2,SW,6,2013,"16th St
(37.76420113, -122.42997545)"
3500 FILLMORE ST,Marina MS,FILLMORE,2,4,SW,3,2013,"FILLMORE
(37.80182600, -122.43548100)"
3545 GEARY BLVD,Telegraph Crossfit,GEARY,1,2,SW,5,2013,"GEARY
(37.78104305, -122.45700623)"
375 07TH ST,Bessie Carmichael (PreK & SA) CDC,07TH ST,1,2,SW,1,2013,"07TH ST
(37.77609100, -122.40644800)"
380 GUERRERO ST,Orange,GUERRERO,1,2,SW,5,2013,"GUERRERO
(37.76517000, -122.42443700)"
381 SOUTH VAN NESS AVE,Walzwerk,S VAN NESS,1,2,SW,9,2013,"S VAN NESS
(37.76717475, -122.41731887)"
383 RHODE ISLAND ST,change.org,RHODE ISLAND,3,6,SW,3,2013,"RHODE ISLAND
(37.76502300, -122.40227900)"
385 08TH ST,Mr S Leather,08TH ST,2,4,SW,1,2013,"08TH ST
(37.77425300, -122.40862700)"
3885 CESAR CHAVEZ ST,Omnivore Books,CESAR CHAVEZ,1,2,SW,7,2013,"CESAR CHAVEZ
(37.74759086, -122.42672436)"
397 ELLIS ST,Cinnabar,JONES ST,2,4,SW,7,2013,"JONES ST
(37.78468400, -122.41252900)"
399 GOLDEN GATE AVE,Philz Coffee,GOLDEN GATE,2,4,SW,9,2013,"GOLDEN GATE
(37.78119964, -122.41683160)"
400 02ND ST,Dmax Imaging,HARRISON,1,2,SW,1,2013,"HARRISON
(37.78389800, -122.39523400)"
412 PRESIDIO ST,Bath Sense and More,PRESIDIO,1,2,SW,11,2013,"PRESIDIO
(37.78800857, -122.44672587)"
414 BRANNAN ST,Hattery,BRANNAN,1,2,SW,11,2013,"BRANNAN
(37.77993078, -122.39486849)"
42 HOFF ST,16th & Hoff Garage,HOFF,3,6,GA,10,2013,"HOFF
(37.76436668, -122.42070876)"
420 JUDAH ST,Dash Cafe,JUDAH,1,2,SW,7,2013,"JUDAH
(37.76237100, -122.46657500)"
421 BARTLETT ST,Mission Annex CDC,BARTLETT,1,2,SW,4,2013,"BARTLETT
(37.75027159, -122.41920581)"
450 BALBOA ST,Melisa's Chinese Cuisine,BALBOA,1,2,SW,9,2013,"BALBOA
(37.77745900, -122.46374100)"
450 SUTTER ST ,Medical / Dental building,SUTTER ST,1,2,SW,11,2013,"SUTTER ST
(37.78965700, -122.40783400)"
451 09TH ST,Cup and Cakes Bakery,NINTH St,1,2,SW,5,2013,"NINTH St
(37.77211800, -122.40910900)"
457 10TH ST,UrbanCore Development,10TH ST,1,2,SW,1,2013,"10TH ST
(37.77106800, -122.41020500)"
460 GOUGH ST,Welcome Stranger,GOUGH,1,2,SW,1,2013,"GOUGH
(37.77760400, -122.42276400)"
465 MISSOURI ST,Daniel Webster (SA) CDC,MISSOURI,1,2,SW,3,2013,"MISSOURI
(37.76052100, -122.39584400)"
480 02ND ST,Lumatic,STILLMAN,2,4,SW,9,2013,"STILLMAN
(37.78319488, -122.39425392)"
4826 MISSION ST,Doctor's Lounge,MISSION,1,2,SW,4,2013,"MISSION
(37.72097000, -122.43790600)"
4829 GEARY BLVD,Pacifisia Investment & Realty,GEARY,1,2,SW,9,2013,"GEARY
(37.78039659, -122.47121811)"
4831 MISSION ST,Excelsior Yoga,MISSION,1,2,SW,10,2013,"MISSION
(37.72094100, -122.43729600)"
486 GEARY ST,Alcatraz Gift and Tours,GEARY,1,2,SW,4,2013,"GEARY
(37.78715900, -122.41120200)"
4877 MISSION ST,Katz Accident & Injury Center,MISSION,2,4,SW,7,2013,"MISSION
(37.72026400, -122.43780800)"
4900 CALIFORNIA ST,San Francisco Free Clinic,California,2,4,SW,5,2013,"California
(37.78480900, -122.47010400)"
5 03RD ST,Hearst Building,03RD ST,1,2,SW,1,2013,"03RD ST
(37.78741000, -122.40303300)"
5 MASONIC AVE,"Corner Store, The",MASONIC,2,4,SW,9,2013,"MASONIC
(37.78208700, -122.44801600)"
50 BEALE ST,Blue Shield of California / UCSF / multiple,BEALE,2,4,SW,9,2013,"BEALE
(37.79123900, -122.39645700)"
50 OAK ST,SF Conservatory of Music,Oak,3,6,SW,2,2013,"Oak
(37.77556900, -122.42027700)"
50 OFARREL ST,Macys,OFARREL,1,2,SW,9,2013,"OFARREL
(37.78697967, -122.40595336)"
50 POMONA ST,Dr Charles Drew CDC (Pre-K and SA),POMONA,1,2,SW,3,2013,"POMONA
(37.73213249, -122.39381006)"
500 FLORIDA ST,Panorama Bakery,FLORIDA,2,4,SW,7,2013,"FLORIDA
(37.76259000, -122.41148400)"
500 KIRKHAM ST,Roxie Market,KIRKHAM,1,2,SW,7,2013,"KIRKHAM
(37.76047700, -122.46635700)"
500 PRECITA AVE,Precita Park Cafe,PRECITA,2,4,SW,3,2013,"PRECITA
(37.74697200, -122.41039900)"
501 WALLER ST,Clipper / Wiggle Bicycles,WALLER,2,4,SW,4,2013,"WALLER
(37.77065700, -122.43204300)"
5112 03RD ST,AA Photography,03RD ST,1,2,SW,7,2013,"03RD ST
(37.73220117, -122.39196216)"
519 POWELL ST,Cozy Cable Car Cafe,POWELL,2,4,SW,7,2013,"POWELL
(37.78943926, -122.40889284)"
5210 MISSION ST,El Pollo Supremo,MISSION,1,2,SW,7,2013,"MISSION
(37.71561100, -122.44202100)"
5251 03RD ST,Las Palmas,03RD ST,1,2,SW,8,2013,"03RD ST
(37.72977100, -122.39215400)"
5298 03RD ST,El Azteca Taqueria,03RD ST,1,2,SW,11,2013,"03RD ST
(37.72945900, -122.39292011)"
53 03RD ST,California Pizza Kitchen,03RD ST,1,2,SW,1,2013,"03RD ST
(37.78717300, -122.40240100)"
5300 03RD ST,Walgreens,03RD ST,1,2,SW,11,2013,"03RD ST
(37.72900600, -122.39326600)"
539 GOUGH ST,Krav Maga Institute,GOUGH,1,2,SW,9,2013,"GOUGH
(37.77842000, -122.42356200)"
540 09TH ST,MUJI,9TH ST,2,4,SW,9,2013,"9TH ST
(37.77055900, -122.40818300)"
542 DIVISADERO ST,(Bi Rite Market),DIVISADERO,1,2,SW,6,2013,"DIVISADERO
(37.77470397, -122.43740025)"
553 PACIFIC AVE,Clubcard,PACIFIC,1,2,SW,10,2013,"PACIFIC
(37.79700342, -122.40450246)"
57 POST ST,Mechanic's Institute,POST,1,2,SW,9,2013,"POST
(37.78874700, -122.40303400)"
5734 MISSION ST,Emilios Barber Shop,MISSION,1,2,SW,7,2013,"MISSION
(37.70994160, -122.45013052)"
599 VALENCIA ST,PUBLIC Bikes,VALENCIA,2,4,SW,9,2013,"VALENCIA
(37.76353600, -122.42139900)"
600 DIVISADERO ST,Rare Device,DIVISADERO,1,2,SW,1,2013,"DIVISADERO
(37.77517700, -122.43751700)"
600 VICENTE ST,St. Cecila's School,VICENTE,3,6,SW,1,2013,"VICENTE
(37.73987100, -122.47360100)"
601 MONTGOMERY ST,Margolis & Tisman LLP and multiple,MONTGOMERY,1,2,SW,1,2013,"MONTGOMERY
(37.79483600, -122.40352700)"
601 SOUTH VAN NESS AVE,Bite Me Sandwiches,SOUTH VAN NESS,1,2,SW,6,2013,"SOUTH VAN NESS
(37.76345800, -122.41700500)"
665 VALENCIA ST,Mau Restaurant,Valencia,1,2,SW,5,2013,"Valencia
(37.76223000, -122.42134700)"
670 TEXAS ST,Centered Body Pilates,TEXAS ST,2,4,SW,6,2013,"TEXAS ST
(37.75791700, -122.39547600)"
678 MISSION ST,California Historical Society,MISSION,2,4,SW,1,2013,"MISSION
(37.78695752, -122.40161525)"
691 MARKET ST,Limited Edition Speakeasy,MARKET,1,2,SW,1,2013,"MARKET
(37.78741000, -122.40303300)"
7 03RD ST,Starbucks,03RD ST,2,4,SW,1,2013,"03RD ST
(37.78741044, -122.40303321)"
701 FOLSOM ST,Chai-Am Thai Restaurant,FOLSOM,1,2,SW,1,2013,"FOLSOM
(37.78318025, -122.39908230)"
705 MONTEREY BLVD,Railroad Espresso,Monterey,2,4,SW,8,2013,"Monterey
(37.73125800, -122.45133400)"
721 MARKET ST,Super Duper Burger,MARKET,2,4,SW,1,2013,"MARKET
(37.78685600, -122.40390500)"
728 LA PLAYA,Fit Club,LA PLAYA,1,2,SW,5,2013,"LA PLAYA
(37.77453600, -122.50979500)"
735 COLUMBUS AVE,Graffeo Coffee Roasting Company,COLUMBUS,1,2,SW,3,2013,"COLUMBUS
(37.80136300, -122.41203300)"
739 BRYANT ST,Shared LLC,BRYANT,5,10,RD,12,2013,"BRYANT
(37.77687800, -122.40093400)"
746 VALENCIA ST,Outfit Generic,VALENCIA,1,2,SW,5,2013,"VALENCIA
(37.76095700, -122.42182400)"
748 VAN NESS AVE,Philz Coffee,Van Ness,2,4,SW,5,2013,"Van Ness
(37.78237900, -122.42016300)"
755 FREDERICK ST,Circus Center,FREDERICK,1,2,SW,1,2013,"FREDERICK
(37.76554800, -122.45696400)"
760 LA PLAYA,Ocean View Dental,LA PLAYA,1,2,SW,5,2013,"LA PLAYA
(37.77453600, -122.50979500)"
764 HARRISON ST,Epicenter Cafe,HARRISON,2,4,SW,1,2013,"HARRISON
(37.78165000, -122.39911700)"
77 VAN NESS AVE,Subway / Camilo Riano D.D.S. / UPS Store,VAN NESS,1,2,SW,1,2013,"VAN NESS
(37.77606300, -122.41985000)"
770 NORTH POINT ST,Patagonia,NORTH POINT,2,4,SW,1,2013,"NORTH POINT
(37.80601300, -122.41991300)"
789 MISSION ST,City Target / Starbucks / Active Apparel,MISSION,4,8,SW,11,2013,"MISSION
(37.78477240, -122.40355977)"
795 FOLSOM ST,Subway,FOLSOM,1,2,SW,1,2013,"FOLSOM
(37.78205700, -122.40086500)"
798 HAIGHT ST,Santa Clara Organic Market,SCOTT,1,2,SW,4,2013,"SCOTT
(37.77177200, -122.43522600)"
8 VALENCIA ST,Mission Bubbles / Verve Coffee,VALENCIA,2,4,SW,9,2013,"VALENCIA
(37.77187400, -122.42286600)"
80 29TH ST,Rock Bar,29th St,1,2,SW,6,2013,"29th St
(37.74414127, -122.42207219)"
800 HOWARD ST,Moscone West,HOWARD,3,6,SW,1,2013,"HOWARD
(37.78292000, -122.40487400)"
801 MARKET ST,Old Navy,MARKET,2,4,SW,11,2013,"MARKET
(37.78499029, -122.40567663)"
810 ILLINOIS ST,Portrero Kids on Third,Illinois,2,4,SW,6,2013,"Illinois
(37.76118300, -122.38811900)"
815 EDDY ST,Electronic Frontier Foundation,EDDY,2,4,SW,9,2013,"EDDY
(37.78254500, -122.42150500)"
818 MISSION ST,Community Vocational Enterprises (CVE),MISSION,2,4,SW,1,2013,"MISSION
(37.78429600, -122.40508300)"
825 MARKET ST,Walgreens,MARKET,2,4,SW,11,2013,"MARKET
(37.78480269, -122.40607076)"
837 CABRILLO ST,Diana Choy Hair Salon,CABRILLO,1,2,SW,5,2013,"CABRILLO
(37.77503599, -122.46786167)"
840 BROADWAY,Jean Parker (SA) CDC,BROADWAY,1,2,SW,3,2013,"BROADWAY
(37.79762000, -122.41103800)"
851 38TH AVE,Cabrillo Playground,39TH AVE,1,5,LOT,10,2013,"39TH AVE
(37.77286673, -122.49870215)"
853 VALENCIA ST,Amnesia,VALENCIA,2,4,SW,4,2013,"VALENCIA
(37.75931900, -122.42106800)"
854 FOLSOM ST,Barber Lounge,FOLSOM,2,4,SW,1,2013,"FOLSOM
(37.78128100, -122.40269800)"
858 FOLSOM ST,Jamber,MISSION,1,2,SW,1,2013,"MISSION
(37.78114600, -122.40266800)"
868 MISSION ST,Wichcraft,MISSION,4,8,SW,1,2013,"MISSION
(37.78410039, -122.40614459)"
87 MCALLISTER ST,Mirtille Cafe,McAllister,3,6,SW,4,2013,"McAllister
(37.78070000, -122.41327000)"
88 SPEAR ST,Walgreens,SPEAR,1,2,SW,9,2013,"SPEAR
(37.79253600, -122.39459300)"
880 HARRISON ST,Project 880,HARRISON,2,4,SW,1,2013,"HARRISON
(37.77961300, -122.40168200)"
880 MARKET ST,Anthropologie,MARKET,3,6,SW,11,2013,"MARKET
(37.78511093, -122.40742267)"
900 NOE ST,Fitwell Chiropractic,NOE,1,2,SW,3,2013,"NOE
(37.75450600, -122.43234400)"
908 CORTLAND AVE,Bernal Yoga,CORTLAND,1,2,SW,4,2013,"CORTLAND
(37.73877300, -122.41361400)"
917 BRYANT ST,Studio For Urban Projects,BRYANT,1,2,SW,1,2013,"BRYANT
(37.77379900, -122.40493500)"
925 MISSION ST,The Hub and Intersection for the Arts,MISSION,4,8,SW,1,2013,"MISSION
(37.78215400, -122.40660100)"
937 HARRISON ST,Mochica Restaurant,HARRISON,1,2,SW,1,2013,"HARRISON
(37.77816700, -122.40244000)"
949 WASHINGTON ST,Commodore Stockton CDC (PreK & SA),WASHINGTON,1,2,SW,3,2013,"WASHINGTON
(37.79483200, -122.40905500)"
95 03RD ST,UC Berkeley Extension,03RD ST,1,2,SW,1,2013,"03RD ST
(37.78655400, -122.40203000)"
950 MISSION ST,Barbary Coast,MISSION,1,2,SW,1,2013,"MISSION
(37.78205600, -122.40785900)"
96 LAFAYETTE ST,Michael the Boxer gym,Lafayette,1,2,SW,4,2013,"Lafayette
(37.77252000, -122.41661700)"
990 CHURCH ST,Theresa S. Mahler CDC (PreK),CHURCH,1,2,SW,3,2013,"CHURCH
(37.75527500, -122.42809500)"
123 OFARRELL ST,Ellis - O'Farrell Garage,O'FARRELL,8,16,GA,3,2014,"O'FARRELL
(37.78604121, -122.40709853)"
1398 HAIGHT ST,Magnolia Brewery,HAIGHT,3,6,RD,5,2014,"HAIGHT
(37.77040275, -122.44512989)"
1455 MARKET ST,Happy Donuts,MARKET,1,2,SW,9,2014,"MARKET
(37.77522800, -122.41746600)"
18 10TH ST,NEMA,JESSIE,2,4,SW,9,2014,"JESSIE
(37.77583713, -122.41725353)"
18 10TH ST,NEMA,MARKET ST,4,8,SW,9,2014,"MARKET ST
(37.77583713, -122.41725353)"
2295 HARRISON ST,Mission Cliffs,HARRISON,8,54,RD,4,2014,"HARRISON
(37.76091600, -122.41233400)"
2295 HARRISON ST,Mission Cliffs,HARRISON,5,21,SW,6,2014,"HARRISON
(37.76091600, -122.41233400)"
444 STOCKTON ST,Sutter - Stockton Garage,STOCKTON,8,16,GA,3,2014,"STOCKTON
(37.79012600, -122.40674000)"
500 HOWARD ST,Foundry Square / Specialty's Cafe,HOWARD,1,2,SW,9,2014,"HOWARD
(37.78842300, -122.39656900)"
500 HOWARD ST,Foundry Square / Specialty's Cafe,01ST ST,2,4,SW,9,2014,"01ST ST
(37.78842300, -122.39656900)"
620 TREAT AVE,Southern Pacific Brewing,TREAT,6,12,RD,5,2014,"TREAT
(37.76011100, -122.41411800)"
833 MISSION ST,Fifth & Mission Garage,MISSION,16,32,GA,3,2014,"MISSION
(37.78337100, -122.40506900)"
85 CARL ST,Urban Mercantile / Vierra & Friends,CARL,2,4,RD,1,2014,"CARL
(37.76559900, -122.44951500)"
1422 MARKET ST,Littlejohn's Candies,MARKET,2,4,SW,9,2014,"MARKET
(37.77633000, -122.41821800)"
1438 MARKET ST,Dolan Law Firm,MARKET,2,4,SW,9,2014,"MARKET
(37.77623500, -122.41843500)"
1543 MISSION ST,Urban Flow Yoga Studio,MISSION,9,18,RD,5,2014,"MISSION
(37.77348100, -122.41771600)"
1800 VAN NESS AVE,new development,CLAY,1,2,SW,8,2014,"CLAY
(37.79254900, -122.42229200)"
26 VAN NESS AVE,Van Ness Keno Market,VAN NESS AVE,1,2,SW,9,2014,"VAN NESS AVE
(37.77601157, -122.41894663)"
284 SANCHEZ ST,MASH Bike Shop,SANCHEZ,1,2,SW,6,2014,"SANCHEZ
(37.76453931, -122.43121464)"
30 VAN NESS AVE,Herbst Building (multiple),VAN NESS AVE,1,2,SW,9,2014,"VAN NESS AVE
(37.77601157, -122.41894663)"
3300 BALBOA ST,Multicultural Preschool,BALBOA,1,2,SW,7,2014,"BALBOA
(37.77609923, -122.49429885)"
3355 19TH AVE,Temple Baptist Church,19TH AVE,1,2,SW,9,2014,"19TH AVE
(37.72850208, -122.47524078)"
3417 18TH ST,Linea Caffe,18TH ST,5,10,RD,5,2014,"18TH ST
(37.76160600, -122.41976100)"
3625 BALBOA ST,Hockey Haven,BALBOA,1,2,SW,7,2014,"BALBOA
(37.77544462, -122.49780137)"
3626 BALBOA ST,rams,BALBOA,2,4,SW,7,2014,"BALBOA
(37.77604248, -122.49806316)"
3630 BALBOA ST,Balboa Theatre,BALBOA,1,2,SW,7,2014,"BALBOA
(37.77590000, -122.49798000)"
3729 BALBOA ST,Purusha Yoga,BALBOA,1,2,SW,7,2014,"BALBOA
(37.77539588, -122.49886680)"
3911 JUDAH ST,Mango Medley,JUDAH,1,2,SW,9,2014,"JUDAH
(37.76036449, -122.50401726)"
3927 JUDAH ST,Karen Luu Home Couture ,JUDAH,1,2,SW,9,2014,"JUDAH
(37.76024868, -122.50430374)"
3930 JUDAH ST,Other Avenues Food Co-op,JUDAH,5,10,PARKLET,7,2014,"JUDAH
(37.76074200, -122.50433900)"
400 HOWARD ST,FedEx,01ST ST,3,6,SW,9,2014,"01ST ST
(37.78921535, -122.39557475)"
401 GROVE ST,300 Ivy,GOUGH,4,8,SW,1,2014,"GOUGH
(37.77749200, -122.42356000)"
4115 JUDAH ST,H & B Day Spa,JUDAH,1,2,SW,9,2014,"JUDAH
(37.76016159, -122.50627378)"
736 DIVISADERO ST,The Mill,DIVISADERO,2,4,PARKLET,UK,2014,"DIVISADERO
(37.77647298, -122.43771610)"
736 VALENCIA ST,Mission Cheese,VALENCIA,6,12,RD,5,2014,"VALENCIA
(37.76112800, -122.42184100)"
925 COLE ST,Pharmaca Integrative Pharmacy,COLE,1,2,SW,9,2014,"COLE
(37.76529600, -122.45015200)"
936 INNES AVE,Surfside Liquors / RFJ Inc (Meiswinke Company),INNES,2,4,SW,9,2014,"INNES
(37.73271599, -122.37646761)"
1 ZOO RD,San Francisco Zoo,SLOAT,2,4,SW,UK,UK,"SLOAT
(37.73290900, -122.50324000)"
1170 MARKET ST,The Art Institute of California,MARKET,2,4,SW,UK,UK,"MARKET
(37.77949700, -122.41430100)"
1198 GUERRERO ST,24 Guerrero Cleaners,24TH ST,1,2,SW,UK,UK,"24TH ST
(37.75210100, -122.42320400)"
123 OFARRELL ST,Ellis - O'Farrell Garage,O'FARRELL,11,22,GA,UK,UK,"O'FARRELL
(37.78604121, -122.40709853)"
1271 TREAT AVE,Garfield Square,HARRISON,2,4,SW,UK,UK,"HARRISON
(37.75020058, -122.41223561)"
1351 HARRISON ST,Circle Community Acupuncture,HARRISON,1,2,SW,UK,UK,"HARRISON
(37.77186500, -122.41061300)"
1362 STOCKTON ST,Fancy Wheat Field Bakery,STOCKTON,1,2,SW,UK,UK,"STOCKTON
(37.79843200, -122.40842100)"
1370 MISSION ST,Advance English Academy,MISSION,1,2,SW,UK,UK,"MISSION
(37.77573800, -122.41573600)"
1372 MISSION ST,St. James Infirmary,MISSION,1,2,SW,UK,UK,"MISSION
(37.77573822, -122.41573603)"
1390 MARKET ST,Fox Plaza,MARKET,1,2,SW,UK,UK,"MARKET
(37.77722400, -122.41736100)"
1436 POLK ST,Polk Street Boxing Gym,POLK,1,2,SW,UK,UK,"POLK
(37.79026600, -122.42029900)"
1449 MISSION ST,Henry Gertmenian Co.,MISSION,1,2,SW,UK,UK,"MISSION
(37.77458318, -122.41617827)"
1453 MISSION ST,California Institute of Integral Studies,MISSION,1,2,SW,UK,UK,"MISSION
(37.77458300, -122.41617800)"
159 LINDA ST,Mission Pool,LINDA,1,2,SW,UK,UK,"LINDA
(37.75930484, -122.42238751)"
1599 HOWARD ST,Gaslamp,12TH ST,1,2,SW,UK,UK,"12TH ST
(37.77175900, -122.41655000)"
1610 GEARY BLVD,Japan Center Garage,GEARY,22,44,GA,UK,UK,"GEARY
(37.78496900, -122.43038000)"
1658 MARKET ST,Zuni Cafe,MARKET,2,4,SW,UK,UK,"MARKET
(37.77359976, -122.42160815)"
1899 FILLMORE ST,Walgreens,FILLMORE,1,2,SW,UK,UK,"FILLMORE
(37.78675800, -122.43370300)"
1899 FILLMORE ST,Walgreens,BUSH,1,2,SW,UK,UK,"BUSH
(37.78675800, -122.43370300)"
2001 POST ST,Hamilton Recreation Center,POST,2,4,SW,UK,UK,"POST
(37.78437828, -122.43632248)"
201 VAN NESS AVE,Davies Symphony Hall,VAN NESS,1,2,SW,UK,UK,"VAN NESS
(37.77744100, -122.41999400)"
2128 15TH ST,Stop Aids Project,15TH ST,1,2,SW,UK,UK,"15TH ST
(37.76619700, -122.43178300)"
2239 POLK ST,Greens Sports Bar,POLK,1,2,SW,UK,UK,"POLK
(37.79754800, -122.42236100)"
2261 FILLMORE ST,Clay Theatre,FILLMORE,1,2,SW,UK,UK,"FILLMORE
(37.79045600, -122.43448000)"
250 CLAY ST,Golden Gateway Garage,CLAY,8,16,GA,UK,UK,"CLAY
(37.79570100, -122.39849000)"
250 CLAY ST,Golden Gateway Garage,CLAY,25,50,GA,UK,UK,"CLAY
(37.79570100, -122.39849000)"
2534 MISSION ST,Foreign Cinema,MISSION,1,2,SW,UK,UK,"MISSION
(37.75638800, -122.41926100)"
2800 24TH ST,Pop's Bar,YORK,1,2,SW,UK,UK,"YORK
(37.75303805, -122.40839866)"
2840 MARIPOSA ST,Theater of Yugen,MARIPOSA,1,2,SW,UK,UK,"MARIPOSA
(37.76358300, -122.41175100)"
2961 16TH ST,Victoria Theater,16TH ST,1,2,SW,UK,UK,"16TH ST
(37.76485900, -122.41886500)"
298 KING ST,Safeway,04TH ST,3,3,SW,UK,UK,"04TH ST
(37.77764200, -122.39341800)"
298 KING ST,The Beacon,KING,7,7,SW,UK,UK,"KING
(37.77764200, -122.39341800)"
300 BARTLETT ST,Mission Library,BARTLETT,1,5,LOT,UK,UK,"BARTLETT
(37.75197155, -122.41984109)"
300 DE HARO ST,mulitple,DE HARO,1,2,SW,UK,UK,"DE HARO
(37.76572500, -122.40202400)"
300 DE HARO ST,Potrero Depot Cleaners,DE HARO,1,2,SW,UK,UK,"DE HARO
(37.76572500, -122.40202400)"
300 DE HARO ST,San Francisco Center for the Book,16TH ST,1,2,SW,UK,UK,"16TH ST
(37.76572500, -122.40202400)"
300 PAGE ST,San Francisco Zen Center,PAGE,2,4,SW,UK,UK,"PAGE
(37.77388400, -122.42605500)"
3030 20TH ST,Southern Exposure,20TH ST,1,2,SW,UK,UK,"20TH ST
(37.75932500, -122.41128200)"
